WHEN_TIMESTAMP,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,id
2020-06-29,14,0,3,0,3,0,2,0,75
2020-04-27,29,2,0,0,1,1,0,0,3041
2020-04-13,240,8,499,0,6,3,6,0,50
2019-12-16,0,2,0,0,0,1,0,0,3403
2020-01-13,22,10,44,0,1,1,1,0,3336
2019-12-09,0,0,0,0,0,0,0,0,4864
2020-04-20,5,1,3,0,2,1,2,0,2786
2020-06-29,0,0,0,0,0,0,0,0,216
2019-12-09,0,0,0,0,0,0,0,0,771
2019-11-04,0,0,0,0,0,0,0,0,91
2019-05-06,2,0,24,0,1,0,2,0,2818
2020-06-01,0,0,1,2,0,0,1,1,177
2019-02-25,0,0,0,0,0,0,0,0,5183
2020-04-20,1,0,0,0,1,0,0,0,2442
2020-04-06,0,0,0,0,0,0,0,0,1490
2019-06-17,0,0,0,0,0,0,0,0,2861
2020-04-06,45,307,15,0,4,4,2,0,3828
2019-02-18,15,6,19,0,3,1,2,0,89
2019-12-23,0,0,0,0,0,0,0,0,3715
2019-07-08,1716,1197,13,0,11,12,4,0,187
2019-12-30,2,0,0,0,1,0,0,0,1969
2019-06-17,0,0,0,0,0,0,0,0,2266
2019-11-18,18,5,10,0,3,1,1,0,3960
2019-12-02,0,0,0,0,0,0,0,0,4105
2020-04-06,0,0,0,0,0,0,0,0,3490
2019-07-22,8,0,0,0,1,0,0,0,180
2019-11-18,0,0,0,0,0,0,0,0,3499
2020-07-06,0,0,0,0,0,0,0,0,4229
2020-06-22,18,27,111,0,3,3,8,0,125
2020-01-20,5,1,2,0,1,1,1,0,2580
2020-01-27,0,0,24,0,0,0,2,0,169
2019-09-09,2159,122,235,10,42,19,26,2,34
2019-03-04,0,0,0,0,0,0,0,0,853
2020-05-11,36,0,0,1,1,0,0,1,114
2019-10-28,4,23,35,0,2,3,5,0,3608
2020-03-09,0,0,0,0,0,0,0,0,4877
2019-09-16,6,0,4,3,2,0,1,1,4877
2020-07-20,0,0,0,0,0,0,0,0,159
2020-02-17,0,0,0,0,0,0,0,0,3807
2020-03-16,0,0,0,0,0,0,0,0,4741
2020-07-13,3,1,0,0,1,1,0,0,1591
2020-01-27,0,0,0,0,0,0,0,0,2041
2019-11-11,1,0,0,0,1,0,0,0,1974
2020-05-11,0,0,0,0,0,0,0,0,3622
2019-05-27,0,0,0,0,0,0,0,0,3921
2019-11-04,26,0,91,0,4,0,4,0,36
2020-07-13,525,217,44,1,5,4,5,1,52
2019-12-02,0,0,0,0,0,0,0,0,1357
2019-05-13,6,0,0,0,2,0,0,0,2
2020-02-03,388,52,214,6,12,11,6,1,174
2020-02-17,183,0,439,1,5,0,6,1,29
2019-01-07,21,2,7,0,2,1,1,0,20
2020-07-06,4,1,81,4,1,1,3,1,196
2020-06-01,137,0,130,12,3,0,2,2,41
2019-01-21,5,0,0,0,1,0,0,0,1458
2020-03-02,12,14,9,0,1,2,1,0,194
2019-05-13,11,1,0,0,1,1,0,0,78
2019-09-02,0,4,0,0,0,1,0,0,1356
2019-04-08,0,0,0,0,0,0,0,0,138
2020-05-18,1,0,0,0,1,0,0,0,3078
2019-12-02,0,0,0,0,0,0,0,0,748
2019-01-14,2,0,0,0,1,0,0,0,3167
2020-03-16,2,0,0,0,1,0,0,0,2454
2019-02-25,11,1,0,0,1,1,0,0,7
2020-05-04,427,8,1425,2,6,3,6,2,50
2020-05-25,0,0,0,0,0,0,0,0,3939
2019-07-01,0,0,0,0,0,0,0,0,197
2020-04-06,57,104,27,0,6,6,5,0,135
2019-10-14,0,6,0,0,0,1,0,0,5058
2020-01-13,3,2,0,0,1,1,0,0,4785
2020-01-20,3,6,1,0,2,2,1,0,165
2019-05-06,943,659,114,28,36,49,24,3,85
2020-06-01,0,1,16,0,0,1,1,0,143
2019-12-23,1,0,0,0,1,0,0,0,4988
2019-07-01,0,0,0,0,0,0,0,0,158
2020-01-06,17,0,0,0,2,0,0,0,3990
2019-07-22,30,0,0,0,1,0,0,0,183
2020-01-20,0,2,0,0,0,1,0,0,1709
2020-04-06,2782,5,152,4,12,2,8,2,92
2020-03-09,0,0,0,0,0,0,0,0,188
2020-02-03,0,0,0,0,0,0,0,0,2575
2019-03-25,3,0,0,6,3,0,0,1,5
2019-08-26,515,0,24,0,7,0,4,0,4
2019-02-18,2,0,0,4,2,0,0,1,109
2019-11-11,0,0,0,0,0,0,0,0,1539
2020-03-23,1,0,5,0,1,0,1,0,66
2019-03-04,2,0,0,0,1,0,0,0,3637
2020-03-09,4,5,3,0,1,1,1,0,4464
2019-04-29,0,0,0,0,0,0,0,0,30
2019-05-13,298,336,0,0,2,2,0,0,2683
2020-06-01,0,0,0,0,0,0,0,0,11
2020-02-17,1,3,0,0,1,1,0,0,3785
2020-03-09,6,8,4,0,1,1,1,0,4438
2019-10-07,5,15,35,0,2,4,4,0,3608
2019-10-28,0,0,0,0,0,0,0,0,1400
2020-02-03,5,2,0,0,1,1,0,0,5154
2019-11-18,35,3,0,2,2,2,0,2,38
2019-08-19,35,5,12,0,3,1,3,0,2117
2019-11-04,59,2,0,1,5,1,0,1,183
2020-03-23,7,0,0,20,1,0,0,2,183
2020-07-20,0,0,0,0,0,0,0,0,2197
2020-02-10,0,0,0,0,0,0,0,0,3287
2020-01-20,1,4,0,0,1,1,0,0,76
2019-08-19,2,0,0,0,1,0,0,0,1552
2019-10-21,1,0,0,0,1,0,0,0,1196
2020-07-20,3,2,3,0,1,1,2,0,143
2019-03-11,56,8,241,20,4,2,7,1,55
2019-05-20,74,5,0,0,6,3,0,0,5
2019-02-11,1,34,5,0,1,10,3,0,132
2019-04-29,30,5,0,0,1,1,0,0,5151
2020-06-01,19,0,12,0,2,0,2,0,5013
2020-04-06,0,0,0,0,0,0,0,0,2306
2019-11-18,46,0,0,1,1,0,0,1,5025
2019-09-09,11,0,1,0,3,0,1,0,469
2020-07-27,0,0,0,0,0,0,0,0,46
2020-03-16,0,1,0,0,0,1,0,0,4753
2020-05-04,0,0,0,0,0,0,0,0,4992
2020-06-01,10,0,0,0,1,0,0,0,4788
2019-09-16,0,0,5,0,0,0,1,0,28
2019-11-04,8,9,17,0,2,1,5,0,125
2019-03-04,1,0,0,0,1,0,0,0,730
2020-01-13,26,2,0,0,2,1,0,0,3990
2019-04-15,2,0,0,0,1,0,0,0,730
2019-06-03,33,69,38,0,1,1,1,0,104
2019-07-01,0,0,0,0,0,0,0,0,3982
2020-07-06,21982,3,35,0,276,2,6,0,119
2019-06-24,0,0,0,0,0,0,0,0,1196
2019-01-28,17,0,0,10,2,0,0,1,123
2019-11-25,54,0,0,0,2,0,0,0,4138
2019-10-28,4,0,0,0,1,0,0,0,943
2020-03-09,0,0,0,0,0,0,0,0,4211
2020-04-20,0,0,2,0,0,0,1,0,4222
2019-06-17,0,0,0,0,0,0,0,0,5049
2019-10-07,0,0,0,0,0,0,0,0,3937
2019-06-03,0,0,0,0,0,0,0,0,4623
2019-04-08,0,0,0,0,0,0,0,0,4575
2020-02-24,296,5,115,0,3,1,2,0,2166
2020-05-18,0,0,0,0,0,0,0,0,2929
2020-04-06,264,86,7,0,9,8,2,0,1436
2020-06-08,8,0,0,7,3,0,0,1,260
2019-07-15,15,0,0,0,2,0,0,0,5
2019-09-30,3,0,0,0,1,0,0,0,661
2020-06-08,7,0,8,0,1,0,1,0,2120
2019-12-23,235,13,11,15,5,3,2,1,141
2019-05-27,0,0,0,0,0,0,0,0,3317
2019-12-30,0,0,0,0,0,0,0,0,4633
2019-08-19,2,1,0,0,1,1,0,0,4755
2019-08-26,2,0,0,0,1,0,0,0,2924
2020-04-27,0,0,0,0,0,0,0,0,162
2020-07-20,250,0,0,0,23,0,0,0,3505
2019-05-13,0,0,0,0,0,0,0,0,2323
2019-11-04,0,0,0,0,0,0,0,0,846
2019-11-04,0,1,11,0,0,1,2,0,2083
2019-02-04,99,1,23,2,4,1,4,1,2813
2020-04-27,4,1,2,0,2,1,1,0,3967
2020-01-20,0,0,0,0,0,0,0,0,629
2019-08-26,0,0,0,0,0,0,0,0,33
2019-03-04,0,0,0,0,0,0,0,0,2472
2019-07-29,417,296,71,0,2,1,4,0,169
2020-07-13,0,0,0,0,0,0,0,0,2064
2019-08-12,119,29,12,0,3,2,3,0,7
2020-06-15,0,0,0,0,0,0,0,0,1055
2019-08-05,1,0,0,0,1,0,0,0,727
2020-01-27,29,0,5,0,3,0,3,0,100
2020-01-13,0,0,0,0,0,0,0,0,43
2019-11-04,0,0,0,0,0,0,0,0,3331
2020-06-08,6,30,0,0,1,1,0,0,3851
2019-11-11,0,0,0,0,0,0,0,0,1357
2019-08-19,0,0,0,0,0,0,0,0,4273
2020-03-09,0,0,0,0,0,0,0,0,190
2019-12-02,0,0,0,0,0,0,0,0,2166
2020-04-20,0,0,0,0,0,0,0,0,1931
2020-03-09,0,0,0,0,0,0,0,0,4358
2020-02-03,0,0,0,0,0,0,0,0,1491
2019-09-09,70,5,67,1,3,2,3,1,61
2020-02-03,1,0,0,0,1,0,0,0,2366
2019-06-03,0,0,0,0,0,0,0,0,88
2019-04-29,1,0,0,0,1,0,0,0,1993
2020-05-18,0,0,0,0,0,0,0,0,4785
2020-03-09,129,0,1,3,12,0,1,2,39
2020-04-27,0,0,0,0,0,0,0,0,2041
2020-04-06,180,1,0,0,2,1,0,0,4138
2019-08-05,72,7,12,6,4,1,2,2,193
2019-04-29,0,0,0,0,0,0,0,0,3643
2020-02-24,0,0,0,0,0,0,0,0,3011
2019-03-25,0,0,0,0,0,0,0,0,186
2019-10-28,532,285,657,23,23,8,12,3,115
2020-01-20,1,93,5,0,1,1,1,0,2803
2020-07-06,71,10,141,0,3,2,3,0,182
2020-03-30,225,41,55,0,7,5,4,0,17
2020-06-29,8,0,0,1,1,0,0,1,3805
2019-11-11,27,8,10,0,3,1,2,0,2691
2019-05-13,2,0,0,0,1,0,0,0,3393
2020-07-06,0,0,0,0,0,0,0,0,2255
2019-12-23,1,0,0,0,1,0,0,0,3122
2020-07-27,31,29,4,0,4,3,2,0,469
2020-01-06,23,0,3,0,3,0,1,0,5108
2020-02-17,7,0,4,0,1,0,1,0,3186
2020-06-08,2,0,0,0,1,0,0,0,995
2020-05-11,54,157,3,0,2,2,1,0,3041
2020-03-02,0,0,0,0,0,0,0,0,3420
2019-08-26,0,0,0,0,0,0,0,0,38
2019-12-30,0,0,0,0,0,0,0,0,3362
2019-04-15,4,0,0,0,2,0,0,0,2323
2020-07-20,0,8,0,0,0,1,0,0,2782
2019-11-18,19,0,1,3,1,0,1,1,120
2019-07-15,6,0,3,0,4,0,2,0,3967
2019-07-29,0,0,0,0,0,0,0,0,4972
2019-07-01,0,0,0,0,0,0,0,0,3323
2020-06-29,10,26,28,0,4,4,3,0,140
2020-04-13,2,0,0,2,1,0,0,1,21
2020-05-04,0,0,0,0,0,0,0,0,1686
2020-07-13,0,0,1,0,0,0,1,0,534
2020-03-02,203,1,30,0,9,1,3,0,1436
2020-03-16,230,82,69,4,8,7,8,1,147
2019-08-19,0,0,0,0,0,0,0,0,4005
2020-05-04,12,6,2,0,5,2,2,0,1
2020-05-11,0,0,0,0,0,0,0,0,3490
2019-04-22,0,0,0,0,0,0,0,0,894
2020-03-02,93,17,156,8,6,5,3,4,127
2019-09-02,12,0,0,0,1,0,0,0,3075
2020-06-29,7,7,6,0,2,2,2,0,30
2020-01-06,33,8,4,0,2,2,1,0,4988
2020-02-10,23,1,0,0,1,1,0,0,1591
2020-07-20,1,0,0,0,1,0,0,0,1535
2020-06-08,0,0,0,0,0,0,0,0,4210
2019-09-02,0,0,0,0,0,0,0,0,32
2020-02-03,3,1,0,0,1,1,0,0,3960
2019-08-26,1,0,0,0,1,0,0,0,1598
2019-05-13,117,61,5,0,3,2,1,0,2652
2020-02-17,31,5,33,0,1,1,2,0,3336
2019-12-23,0,0,0,0,0,0,0,0,4845
2020-06-08,0,0,0,0,0,0,0,0,1731
2020-03-23,0,0,0,0,0,0,0,0,4629
2020-03-09,3,0,0,0,2,0,0,0,469
2020-07-20,7,3,22,0,1,1,3,0,24
2020-02-03,0,0,0,0,0,0,0,0,77
2019-08-26,139,7,62,0,2,1,2,0,24
2019-08-12,1825,1279,5,48,11,10,4,1,187
2019-10-07,1,0,1,0,1,0,1,0,1552
2019-10-28,206,243,6,0,4,4,2,0,2652
2020-07-27,56,19,37,1,2,1,1,1,189
2019-01-14,17,0,3,0,3,0,1,0,191
2019-07-15,2,0,0,0,1,0,0,0,2986
2020-05-25,2245,99,5723,30,42,13,46,9,148
2020-05-25,0,0,0,0,0,0,0,0,3028
2019-09-30,48,0,0,0,2,0,0,0,152
2020-03-02,5,6,0,0,1,1,0,0,4665
2019-10-28,126,23,2,0,1,1,1,0,4988
2020-06-01,164,0,64,1,5,0,3,1,32
2020-07-27,1,0,0,0,1,0,0,0,2834
2019-09-23,0,0,0,0,0,0,0,0,4310
2019-04-08,0,0,0,0,0,0,0,0,972
2019-10-28,177,5,21,0,3,2,5,0,54
2020-07-06,2,0,20,0,2,0,1,0,3336
2019-12-16,14,1,0,0,2,1,0,0,548
2019-08-19,3,0,12,0,1,0,2,0,3379
2020-01-13,0,0,0,0,0,0,0,0,396
2020-06-15,0,0,0,0,0,0,0,0,3834
2020-04-20,2,0,0,0,1,0,0,0,4129
2019-02-11,24,2,0,7,5,1,0,2,65
2019-02-04,0,0,0,0,0,0,0,0,2054
2020-05-04,0,0,4,0,0,0,2,0,178
2019-10-07,3,0,0,1,2,0,0,1,195
2019-09-23,0,0,0,0,0,0,0,0,2670
2020-01-20,0,0,0,0,0,0,0,0,4633
2020-04-27,0,0,0,0,0,0,0,0,2956
2020-07-13,44,7,4,0,3,2,2,0,2045
2020-07-27,20,0,0,0,1,0,0,0,5028
2020-04-20,31,20,27,0,5,4,5,0,67
2019-12-02,0,0,0,0,0,0,0,0,4771
2020-02-03,0,0,0,0,0,0,0,0,4082
2019-06-17,0,0,0,0,0,0,0,0,827
2020-02-24,0,0,0,0,0,0,0,0,3226
2019-11-11,20,5,0,0,1,1,0,0,3990
2019-10-21,14,71,0,0,1,1,0,0,1199
2019-11-04,0,0,0,0,0,0,0,0,1568
2020-06-08,1,0,0,1,1,0,0,1,2632
2020-05-04,0,0,0,0,0,0,0,0,3361
2019-09-02,950,5,133,0,9,1,7,0,50
2020-07-06,2,2,0,0,1,1,0,0,15
2020-04-20,34,0,0,0,2,0,0,0,42
2020-07-20,13,7,18,2,5,2,2,1,44
2019-12-30,2,0,60,0,1,0,1,0,25
2019-03-11,2,0,0,0,1,0,0,0,2101
2020-06-22,0,0,3,0,0,0,1,0,2403
2019-09-23,16,19,8,0,1,1,1,0,1357
2019-06-17,1,1,20,0,1,1,1,0,3379
2019-11-04,2,0,0,0,1,0,0,0,2188
2020-02-03,3,0,8,1,1,0,1,1,119
2019-10-28,3,1,0,2,1,1,0,1,4565
2019-06-03,51,1,0,0,3,1,0,0,42
2020-06-29,0,0,0,0,0,0,0,0,822
2019-04-29,0,0,0,0,0,0,0,0,1208
2020-07-06,0,0,0,0,0,0,0,0,1789
2019-08-26,29,0,0,0,3,0,0,0,469
2019-12-30,1,0,0,0,1,0,0,0,2327
2019-12-16,0,0,0,0,0,0,0,0,161
2019-09-16,9,0,0,7,1,0,0,1,163
2019-11-11,0,0,0,0,0,0,0,0,800
2020-07-06,7,3,0,0,1,1,0,0,4363
2019-12-02,179,30,4,0,4,1,1,0,46
2019-02-04,0,0,0,0,0,0,0,0,7
2019-09-23,0,0,0,0,0,0,0,0,1946
2020-01-06,17,6,3,0,1,1,2,0,2691
2019-04-08,2,0,0,0,1,0,0,0,3075
2019-08-05,2,0,9,0,1,0,1,0,1753
2019-09-30,84,8,76,0,5,3,4,0,191
2020-03-02,0,0,0,0,0,0,0,0,4302
2020-04-06,236,5,3,2,1,1,2,1,3782
2020-04-27,0,0,0,0,0,0,0,0,183
2019-04-22,1,0,0,4,1,0,0,1,2323
2019-11-18,1,0,0,0,1,0,0,0,389
2019-08-19,0,0,0,0,0,0,0,0,188
2019-04-15,817,0,18,0,2,0,2,0,616
2019-12-09,0,0,0,0,0,0,0,0,2277
2019-05-06,0,0,0,0,0,0,0,0,3330
2019-11-11,45,18,1,0,3,2,1,0,116
2019-02-18,0,0,0,0,0,0,0,0,3033
2019-09-30,3,0,0,0,1,0,0,0,3789
2019-08-12,4,0,0,0,1,0,0,0,3075
2019-09-30,112,0,0,0,1,0,0,0,3520
2019-06-17,7,0,0,0,1,0,0,0,1949
2020-02-03,0,0,0,0,0,0,0,0,1494
2020-01-06,1,0,0,0,1,0,0,0,3056
2020-06-08,22,0,0,0,1,0,0,0,2274
2020-02-03,9,0,3,0,1,0,1,0,149
2019-10-14,0,0,0,0,0,0,0,0,5159
2019-10-14,5,4,4,0,1,2,1,0,116
2020-01-13,0,0,0,0,0,0,0,0,364
2019-12-09,81,12,0,0,1,1,0,0,4916
2020-07-27,0,0,0,0,0,0,0,0,2821
2020-05-04,30,64,0,0,3,3,0,0,3851
2019-04-15,7,0,1,0,2,0,1,0,2696
2019-04-29,0,0,0,0,0,0,0,0,4234
2020-04-27,10,0,1,0,1,0,1,0,4834
2020-07-06,82,0,0,0,2,0,0,0,4138
2019-09-16,9,1,0,3,1,1,0,1,300
2020-05-25,0,0,0,0,0,0,0,0,4222
2019-06-17,6,7,0,0,1,1,0,0,3708
2020-05-18,0,2,0,0,0,1,0,0,2544
2020-02-17,0,0,0,0,0,0,0,0,2307
2019-05-20,29,1,1,0,2,1,1,0,3350
2020-03-09,3,0,0,1,2,0,0,1,4565
2019-10-28,1019,999,345,12,46,55,30,5,85
2020-07-06,0,0,0,0,0,0,0,0,2364
2019-03-11,13,0,3,0,1,0,1,0,2696
2020-07-13,68,11,0,0,5,2,0,0,107
2020-06-08,0,0,0,3,0,0,0,1,133
2019-06-03,0,0,0,0,0,0,0,0,3921
2019-05-06,9,5,19,0,2,1,2,0,107
2019-07-08,0,0,7,0,0,0,1,0,28
2020-05-11,59,82,18,0,3,3,3,0,4779
2019-04-01,1,0,0,0,1,0,0,0,2388
2020-04-13,0,0,0,0,0,0,0,0,675
2019-10-14,0,0,0,0,0,0,0,0,1951
2019-12-09,0,0,0,0,0,0,0,0,4991
2019-12-23,7,0,0,0,1,0,0,0,32
2019-04-15,0,0,7,0,0,0,1,0,2063
2020-02-17,1,0,0,0,1,0,0,0,4821
2020-07-13,87,2,34,19,2,2,3,1,113
2019-04-01,0,0,0,0,0,0,0,0,372
2020-06-08,0,0,0,0,0,0,0,0,159
2020-03-23,39,1,1,0,2,1,1,0,3306
2020-04-20,0,0,0,0,0,0,0,0,1013
2020-06-01,0,0,0,0,0,0,0,0,159
2020-01-06,0,0,0,0,0,0,0,0,2591
2020-01-27,3,7,1,0,1,2,1,0,70
2020-03-02,1072,23,62,13,43,11,13,2,34
2020-07-27,37,1,0,0,3,1,0,0,97
2019-11-11,3,0,0,0,2,0,0,0,4138
2020-07-27,0,0,0,0,0,0,0,0,4460
2020-03-30,17,0,0,0,1,0,0,0,1591
2020-02-10,189,39,187,5,6,6,4,2,127
2020-03-30,95,0,11,0,1,0,1,0,2360
2020-03-23,361,66,29,0,2,2,4,0,71
2020-05-04,1,0,0,2,1,0,0,1,21
2020-05-25,4,1,0,0,2,1,0,0,3092
2019-11-11,13,1,0,0,1,1,0,0,2814
2020-01-13,0,0,0,0,0,0,0,0,1289
2019-04-01,57,4,90,2,6,1,2,1,4436
2020-03-02,0,0,0,0,0,0,0,0,203
2019-11-25,0,0,0,0,0,0,0,0,3930
2020-05-25,0,0,0,0,0,0,0,0,2364
2020-04-20,0,0,0,0,0,0,0,0,4108
2020-04-27,0,0,0,0,0,0,0,0,4933
2019-12-30,0,0,0,0,0,0,0,0,950
2019-07-29,210,23,211,0,6,2,7,0,91
2019-11-11,592,158,173,1,17,12,11,1,3
2019-05-27,7,6,0,0,2,2,0,0,3828
2020-07-06,48,0,2,0,1,0,1,0,4787
2019-11-18,945,101,334,1,11,7,9,1,68
2020-06-29,0,0,0,0,0,0,0,0,3310
2019-08-12,0,1,8,0,0,1,1,0,102
2019-10-28,0,0,0,0,0,0,0,0,1159
2019-04-29,0,0,0,0,0,0,0,0,1371
2020-03-23,24,0,0,0,1,0,0,0,3908
2019-10-28,24,0,11,0,1,0,1,0,2166
2020-02-03,0,0,0,0,0,0,0,0,3997
2020-03-09,1,0,0,0,1,0,0,0,1568
2019-10-21,1,2,0,0,1,1,0,0,2626
2019-06-24,0,0,0,0,0,0,0,0,2323
2019-09-23,1,0,0,0,1,0,0,0,3839
2019-07-01,2,0,0,0,1,0,0,0,1902
2020-07-06,117,223,54,0,11,17,11,0,51
2019-12-09,0,0,0,0,0,0,0,0,182
2019-03-11,1,0,0,0,1,0,0,0,1153
2019-03-18,2,1,51,0,2,1,2,0,162
2019-04-22,0,0,0,0,0,0,0,0,3393
2019-12-16,0,0,0,0,0,0,0,0,3052
2020-06-01,1320,920,3,4,16,16,2,1,187
2019-07-01,1,0,0,0,1,0,0,0,4986
2019-12-02,10,0,0,0,1,0,0,0,1065
2020-03-23,9,0,0,0,1,0,0,0,3429
2020-07-27,5,0,0,0,1,0,0,0,683
2020-07-20,0,0,0,0,0,0,0,0,3489
2019-10-07,2,0,0,0,2,0,0,0,2494
2019-08-12,9,9,0,0,1,1,0,0,2197
2020-02-10,0,0,0,0,0,0,0,0,1586
2020-03-02,3,0,0,0,1,0,0,0,1374
2019-02-18,0,0,0,0,0,0,0,0,3557
2019-11-18,1,0,0,0,1,0,0,0,90
2020-01-20,9,0,0,0,1,0,0,0,1721
2019-12-30,11,2,0,2,3,1,0,1,5013
2020-03-30,8,1,0,0,1,1,0,0,2490
2019-12-23,0,0,0,0,0,0,0,0,357
2020-04-27,0,0,0,0,0,0,0,0,1535
2020-06-15,43,26,12,0,3,3,2,0,189
2019-10-14,1,0,0,0,1,0,0,0,339
2020-03-09,0,0,0,0,0,0,0,0,2064
2019-10-14,3,0,0,0,1,0,0,0,1921
2019-05-27,0,0,0,0,0,0,0,0,2207
2019-09-30,1,0,0,0,1,0,0,0,2899
2020-01-20,0,0,0,0,0,0,0,0,1567
2020-03-02,22,24,76,0,5,5,4,0,56
2019-12-09,0,0,0,0,0,0,0,0,463
2020-01-20,0,0,0,0,0,0,0,0,5070
2019-04-15,0,0,0,0,0,0,0,0,2293
2020-04-20,126,109,23,0,4,4,5,0,4779
2020-03-02,1216,140,35,2,9,6,8,2,69
2019-08-12,23,2,1,0,3,1,1,0,3960
2019-09-23,1,0,0,0,1,0,0,0,4258
2020-06-15,0,0,0,0,0,0,0,0,1694
2020-07-20,3,1,0,0,1,1,0,0,135
2019-02-11,139,386,46,0,9,13,6,0,167
2020-05-04,0,0,0,0,0,0,0,0,2834
2020-01-27,0,0,0,0,0,0,0,0,1731
2019-06-03,1,0,0,0,1,0,0,0,1800
2019-12-09,0,0,0,0,0,0,0,0,3489
2019-01-28,28,0,34,0,2,0,2,0,2166
2019-11-04,0,0,0,0,0,0,0,0,4198
2019-05-13,0,0,0,0,0,0,0,0,4845
2019-08-19,41,19,7,0,3,1,2,0,2691
2019-06-24,0,0,0,0,0,0,0,0,1411
2019-07-22,1,2,0,0,1,1,0,0,1640
2019-10-14,0,0,0,0,0,0,0,0,4633
2019-12-02,3,0,0,0,1,0,0,0,517
2020-03-09,4,0,1,0,1,0,1,0,1945
2020-04-13,0,0,0,0,0,0,0,0,1710
2019-04-29,147,150,0,0,1,1,0,0,2683
2020-06-01,3,0,13,0,1,0,2,0,103
2020-07-20,0,0,0,0,0,0,0,0,1650
2019-09-30,47,34,0,0,1,1,0,0,3557
2019-11-25,0,0,0,0,0,0,0,0,4992
2019-07-08,39,0,0,0,2,0,0,0,2911
2019-04-01,0,0,0,0,0,0,0,0,1561
2019-07-08,0,0,0,0,0,0,0,0,70
2019-12-16,8,7,34,0,4,1,4,0,54
2019-02-11,344,204,23,40,2,1,2,1,64
2019-09-09,0,0,0,0,0,0,0,0,2615
2019-05-13,0,0,0,0,0,0,0,0,4159
2020-05-11,28,5,48,0,3,3,3,0,18
2019-04-01,265,123,440,0,2,2,2,0,104
2019-08-19,0,5,0,0,0,1,0,0,738
2020-06-15,1,1,2,0,1,1,1,0,1549
2019-11-18,0,0,0,0,0,0,0,0,3853
2019-08-26,0,0,0,0,0,0,0,0,2989
2020-01-13,5,0,1,0,1,0,1,0,53
2020-07-27,33,0,0,21,9,0,0,3,180
2020-04-27,11,0,0,0,1,0,0,0,995
2019-12-09,1,2,0,0,1,1,0,0,2197
2020-03-09,3,0,0,0,1,0,0,0,5025
2020-07-13,0,0,0,3,0,0,0,1,123
2019-09-02,130,9,0,0,1,1,0,0,4179
2019-08-12,2,0,0,0,1,0,0,0,1726
2019-11-11,425,0,505,32,7,0,5,3,29
2020-03-23,302,26,1145,0,3,5,7,0,4691
2019-08-19,26,2,0,4,5,1,0,1,469
2019-10-14,0,2,2,0,0,1,1,0,1857
2020-04-27,0,0,0,0,0,0,0,0,3058
2019-12-30,0,0,1,0,0,0,1,0,2117
2020-06-15,449,0,0,0,6,0,0,0,6
2019-04-15,89,0,0,0,2,0,0,0,4518
2019-11-18,1,0,0,0,1,0,0,0,1216
2019-05-13,47,0,0,66,6,0,0,10,199
2020-06-15,69,0,6,0,2,0,1,0,616
2020-06-01,41,7,53,0,3,3,6,0,49
2020-05-11,13,0,0,0,1,0,0,0,4803
2019-07-08,1,0,0,0,1,0,0,0,1159
2019-05-06,63,0,0,16,5,0,0,1,65
2020-02-17,0,2,0,0,0,1,0,0,161
2019-08-05,1,0,0,0,1,0,0,0,300
2019-02-25,2,1,0,0,2,1,0,0,469
2020-06-29,47,46,234,0,6,5,10,0,176
2020-02-17,4,0,0,4,3,0,0,1,661
2020-05-04,9,0,0,1,1,0,0,1,2007
2020-06-15,39,2,0,1,3,1,0,1,4254
2020-07-06,22,0,0,2,1,0,0,1,2307
2020-03-02,142,51,38,0,4,3,3,0,79
2020-06-22,17,3,0,0,2,2,0,0,181
2020-02-03,0,0,0,0,0,0,0,0,2224
2020-04-06,5,19,0,0,2,2,0,0,3851
2019-09-16,0,0,0,0,0,0,0,0,2497
2019-03-11,0,0,0,2,0,0,0,1,65
2020-01-20,0,0,0,0,0,0,0,0,5060
2019-02-25,35,0,80,3,2,0,3,1,61
2019-11-11,341,479,191,11,17,17,15,2,167
2020-01-27,0,0,0,0,0,0,0,0,4096
2019-07-08,143,1,0,0,3,1,0,0,616
2020-03-30,0,2,0,0,0,1,0,0,1901
2019-03-18,0,0,0,0,0,0,0,0,1338
2019-07-01,0,0,1,0,0,0,1,0,4691
2019-10-14,102,211,2,0,4,4,1,0,2652
2019-09-02,6,0,0,0,2,0,0,0,3289
2020-02-03,2,0,0,0,1,0,0,0,1292
2020-01-27,0,0,0,0,0,0,0,0,2389
2020-01-20,786,107,1615,28,36,11,41,7,148
2019-08-26,12,13,0,0,1,1,0,0,4892
2019-11-04,24,27,3,0,4,3,1,0,219
2020-03-23,0,0,0,0,0,0,0,0,3438
2019-10-21,139,33,10,0,4,1,3,0,158
2020-05-04,58,5,0,4,4,2,0,1,126
2020-05-25,1,0,0,0,1,0,0,0,3097
2019-11-11,1,0,0,0,1,0,0,0,4885
2019-02-18,0,0,0,0,0,0,0,0,1196
2020-06-08,15,1,2,0,1,1,1,0,1710
2019-08-12,1013,0,0,10,25,0,0,1,19
2020-02-17,905,41,534,7,25,11,15,2,170
2020-05-25,0,0,0,0,0,0,0,0,2523
2020-05-04,9,22,19,0,2,3,3,0,30
