ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,id
16000001.0,1,Unknown,538
16000001.0,2 to 5,Unknown,3177
16000001.0,2 to 5,Unknown,1289
817042.0,11 to 25,Unknown,4946
16000001.0,2 to 5,Unknown,3603
16000001.0,6 to 10,Unknown,2457
16000001.0,2 to 5,Unknown,4426
1217317.0,11 to 25,Unknown,2064
3800592.0,1,Unknown,2136
6942667.0,2 to 5,Unknown,1061
16000001.0,6 to 10,Unknown,3011
16000001.0,1,Unknown,375
16000001.0,11 to 25,Unknown,1111
16000001.0,11 to 25,Unknown,4896
7548935.0,11 to 25,Unknown,3628
6608513.0,26 to 50,Unknown,294
16000001.0,6 to 10,Unknown,2811
16000001.0,2 to 5,Unknown,3159
1679416.0,6 to 10,Unknown,2377
16000001.0,51 to 200,Unknown,1622
16000001.0,2 to 5,Unknown,1022
16000001.0,"10,001 or more",Unknown,2343
7805422.0,1,Unknown,4569
5479238.0,11 to 25,Unknown,392
16000001.0,2 to 5,Unknown,2449
16000001.0,2 to 5,Unknown,1408
16000001.0,1,Unknown,4684
16000001.0,2 to 5,Unknown,1292
16000001.0,6 to 10,Unknown,1368
16000001.0,2 to 5,Unknown,2492
16000001.0,1,Unknown,1288
16000001.0,6 to 10,Unknown,4847
6703553.0,6 to 10,Unknown,4742
16000001.0,2 to 5,Unknown,3508
16000001.0,2 to 5,Unknown,1038
16000001.0,2 to 5,Unknown,4130
16000001.0,2 to 5,Unknown,2794
16000001.0,6 to 10,Unknown,4330
16000001.0,1,Unknown,763
16000001.0,1,Unknown,781
16000001.0,2 to 5,Unknown,4154
1259045.0,6 to 10,Unknown,4830
6800668.0,6 to 10,Unknown,2454
755391.0,2 to 5,Unknown,4864
16000001.0,2 to 5,Unknown,4025
16000001.0,26 to 50,Technology - Software,4308
16000001.0,2 to 5,Unknown,2223
16000001.0,1,Unknown,1064
16000001.0,2 to 5,Unknown,4176
2298609.0,6 to 10,Unknown,2758
16000001.0,6 to 10,Unknown,3983
16000001.0,51 to 200,Unknown,3684
16000001.0,2 to 5,Unknown,1305
16000001.0,1001 to 10000,Unknown,4218
248455.0,51 to 200,Unknown,2867
9575576.0,6 to 10,Unknown,4074
16000001.0,2 to 5,Unknown,1207
16000001.0,1,Unknown,3593
16000001.0,2 to 5,Unknown,697
16000001.0,1,Unknown,404
601917.0,6 to 10,Unknown,1439
16000001.0,6 to 10,Unknown,201
16000001.0,11 to 25,Unknown,3818
16000001.0,1,Unknown,4810
16000001.0,1,Unknown,1426
16000001.0,26 to 50,Unknown,4040
5151157.0,6 to 10,Unknown,3807
16000001.0,11 to 25,Unknown,978
16000001.0,2 to 5,Unknown,2809
16000001.0,11 to 25,Unknown,1632
7069388.0,6 to 10,Unknown,4860
16000001.0,6 to 10,Unknown,2337
16000001.0,2 to 5,Unknown,2954
16000001.0,1,Unknown,4035
16000001.0,2 to 5,Unknown,613
6811983.0,1,Unknown,4184
16000001.0,201 to 1000,Unknown,907
16000001.0,1,Unknown,4732
657702.0,201 to 1000,Unknown,828
16000001.0,51 to 200,Unknown,2604
16000001.0,2 to 5,Unknown,3991
16000001.0,2 to 5,Unknown,1979
3769783.0,26 to 50,Unknown,4727
61917.0,6 to 10,Unknown,1650
16000001.0,2 to 5,Unknown,1117
16000001.0,1,Unknown,1881
16000001.0,2 to 5,Unknown,3442
2416475.0,26 to 50,Unknown,2707
16000001.0,2 to 5,Unknown,1909
16000001.0,1,Unknown,2146
16000001.0,1,Unknown,769
2365413.0,26 to 50,Unknown,1991
16000001.0,6 to 10,Unknown,2105
16000001.0,1,Unknown,1260
2675074.0,26 to 50,Unknown,1952
16000001.0,26 to 50,Unknown,5108
16000001.0,6 to 10,Unknown,631
16000001.0,1,Unknown,3786
6056666.0,6 to 10,Unknown,4449
2024586.0,6 to 10,Unknown,3461
16000001.0,2 to 5,Unknown,1938
16000001.0,2 to 5,Unknown,4361
16000001.0,6 to 10,Unknown,4198
5872195.0,6 to 10,Unknown,2028
16000001.0,1,Unknown,3364
16000001.0,2 to 5,Unknown,3014
16000001.0,1,Unknown,1279
16000001.0,6 to 10,Unknown,4491
7762506.0,2 to 5,Unknown,879
1717110.0,6 to 10,Unknown,4189
5107386.0,201 to 1000,Unknown,271
2556850.0,2 to 5,Unknown,3806
55741.0,11 to 25,Unknown,2858
7083638.0,51 to 200,Unknown,4465
7774459.0,6 to 10,Unknown,4611
16000001.0,2 to 5,Unknown,579
16000001.0,26 to 50,Unknown,2712
16000001.0,6 to 10,Unknown,4666
16000001.0,2 to 5,Unknown,4702
16000001.0,6 to 10,Unknown,4427
16000001.0,26 to 50,Unknown,3500
4500658.0,26 to 50,Unknown,2525
16000001.0,2 to 5,Unknown,2473
16000001.0,2 to 5,Unknown,3767
4522354.0,2 to 5,Unknown,5061
16000001.0,6 to 10,Unknown,3980
329325.0,1,Unknown,1605
16000001.0,2 to 5,Unknown,4676
16000001.0,2 to 5,Unknown,987
16000001.0,6 to 10,Unknown,3594
8007090.0,6 to 10,Unknown,1454
16000001.0,2 to 5,Unknown,4458
16000001.0,1,Unknown,434
5276644.0,2 to 5,Unknown,930
16000001.0,2 to 5,Unknown,3233
4048339.0,6 to 10,Unknown,1235
16000001.0,1,Unknown,2536
6413.0,1001 to 10000,Unknown,1491
16000001.0,1,Unknown,3986
16000001.0,1,Unknown,2145
16000001.0,11 to 25,Unknown,5151
16000001.0,1,Unknown,4941
16000001.0,1,Unknown,4344
487.0,201 to 1000,Unknown,2186
16000001.0,6 to 10,Unknown,2006
2354504.0,2 to 5,Unknown,3124
16000001.0,1,Unknown,407
6188074.0,2 to 5,Unknown,2388
16000001.0,1,Unknown,3100
16000001.0,1,Unknown,4001
16000001.0,11 to 25,Unknown,4162
16000001.0,2 to 5,Unknown,1205
16000001.0,1,Unknown,4161
16000001.0,26 to 50,Unknown,4299
16000001.0,11 to 25,Unknown,925
4418733.0,26 to 50,Unknown,3242
278179.0,201 to 1000,Unknown,959
2016483.0,6 to 10,Unknown,4314
16000001.0,2 to 5,Unknown,1229
16000001.0,1,Unknown,5130
16000001.0,1,Unknown,2055
16000001.0,1,Unknown,4319
16000001.0,2 to 5,Unknown,2729
16000001.0,26 to 50,Unknown,977
4655993.0,201 to 1000,Unknown,3732
16000001.0,51 to 200,Unknown,580
4543703.0,26 to 50,Unknown,2338
16000001.0,1,Unknown,2841
8560515.0,6 to 10,Unknown,3781
16000001.0,11 to 25,Unknown,2632
1229849.0,51 to 200,Unknown,2820
16000001.0,51 to 200,Unknown,829
16000001.0,2 to 5,Unknown,2468
16000001.0,51 to 200,Unknown,1195
8495915.0,26 to 50,Unknown,1860
16000001.0,1,Unknown,4670
16000001.0,1,Unknown,3491
16000001.0,201 to 1000,Unknown,2352
16000001.0,6 to 10,Unknown,488
16000001.0,2 to 5,Unknown,4470
16000001.0,1,Unknown,1281
16000001.0,11 to 25,Unknown,4555
16000001.0,1,Unknown,4795
16000001.0,2 to 5,Unknown,2767
16000001.0,11 to 25,Unknown,2815
16000001.0,1,Unknown,2003
16000001.0,26 to 50,Unknown,3688
16000001.0,2 to 5,Unknown,4484
16000001.0,6 to 10,Unknown,1342
16000001.0,6 to 10,Unknown,474
16000001.0,2 to 5,Unknown,2027
16000001.0,2 to 5,Unknown,4262
16000001.0,6 to 10,Unknown,1707
16000001.0,6 to 10,Unknown,2203
16000001.0,2 to 5,Unknown,353
16000001.0,1,Unknown,4712
16000001.0,1,Unknown,1294
16000001.0,1,Unknown,386
16000001.0,2 to 5,Unknown,2701
16000001.0,26 to 50,Unknown,4814
93809.0,1,Unknown,1693
16000001.0,11 to 25,Unknown,211
8193863.0,1,Unknown,4582
16000001.0,1,Unknown,3304
16000001.0,6 to 10,Unknown,3122
16000001.0,1,Unknown,2076
16000001.0,6 to 10,Unknown,2586
16000001.0,1,Unknown,2205
16000001.0,6 to 10,Unknown,1803
8385185.0,26 to 50,Unknown,1651
16000001.0,6 to 10,Unknown,364
16000001.0,2 to 5,Unknown,4617
16000001.0,2 to 5,Unknown,1677
16000001.0,2 to 5,Unknown,1900
76392.0,201 to 1000,Unknown,1189
16000001.0,2 to 5,Unknown,309
16000001.0,2 to 5,Unknown,3130
1206560.0,26 to 50,Unknown,1371
8779361.0,6 to 10,Unknown,4202
10448966.0,6 to 10,Unknown,898
16000001.0,11 to 25,Unknown,3521
7280950.0,2 to 5,Unknown,2340
16000001.0,6 to 10,Unknown,4374
16000001.0,6 to 10,Unknown,2138
16000001.0,2 to 5,Unknown,1118
16000001.0,1,Unknown,2226
16000001.0,2 to 5,Unknown,5138
16000001.0,6 to 10,Unknown,2968
16000001.0,51 to 200,Unknown,3284
16000001.0,1,Unknown,1083
5500696.0,6 to 10,Unknown,4486
16000001.0,11 to 25,Unknown,5186
16000001.0,1,Unknown,1487
16000001.0,2 to 5,Unknown,2065
16000001.0,1,Unknown,4255
16000001.0,2 to 5,Unknown,1549
16000001.0,2 to 5,Unknown,3759
16000001.0,1001 to 10000,Unknown,4455
16000001.0,11 to 25,Unknown,3150
1334616.0,26 to 50,Unknown,2001
16000001.0,6 to 10,Unknown,956
16000001.0,2 to 5,Unknown,1878
16000001.0,2 to 5,Unknown,3794
5197760.0,2 to 5,Unknown,2067
682597.0,26 to 50,Unknown,639
16000001.0,6 to 10,Unknown,4894
253.0,2 to 5,Unknown,3141
16000001.0,2 to 5,Unknown,850
5458691.0,26 to 50,Unknown,2163
16000001.0,2 to 5,Unknown,483
16000001.0,2 to 5,Unknown,1563
16000001.0,2 to 5,Unknown,1680
16000001.0,2 to 5,Unknown,4601
16000001.0,6 to 10,Unknown,606
16000001.0,2 to 5,Unknown,288
16000001.0,2 to 5,Unknown,2441
4844.0,11 to 25,Unknown,5119
6965367.0,26 to 50,Unknown,3894
16000001.0,6 to 10,Unknown,3350
4110064.0,26 to 50,Unknown,2770
16000001.0,2 to 5,Unknown,1076
16000001.0,2 to 5,Unknown,2044
16000001.0,2 to 5,Unknown,4466
16000001.0,2 to 5,Unknown,2598
16000001.0,6 to 10,Unknown,790
16000001.0,2 to 5,Unknown,4796
16000001.0,6 to 10,Unknown,2623
8679970.0,2 to 5,Unknown,1984
2135494.0,201 to 1000,Unknown,1618
16000001.0,1,Unknown,4504
16000001.0,11 to 25,Unknown,3253
16000001.0,26 to 50,Unknown,2893
16000001.0,1,Unknown,414
16000001.0,2 to 5,Unknown,842
16000001.0,1,Unknown,511
1021204.0,51 to 200,Unknown,3183
16000001.0,2 to 5,Unknown,3629
16000001.0,1001 to 10000,Unknown,3349
16000001.0,1,Unknown,2940
2888731.0,26 to 50,Unknown,680
16000001.0,1,Unknown,4934
16000001.0,6 to 10,Unknown,2757
16000001.0,26 to 50,Unknown,4089
926535.0,6 to 10,Unknown,2353
16000001.0,1,Unknown,4604
16000001.0,1,Unknown,2745
16000001.0,2 to 5,Unknown,946
16000001.0,11 to 25,Unknown,3795
16000001.0,2 to 5,Unknown,3587
3413805.0,51 to 200,Unknown,3695
16000001.0,1,Unknown,1200
16000001.0,51 to 200,Unknown,3380
16000001.0,1,Unknown,3340
16000001.0,2 to 5,Unknown,3187
16000001.0,2 to 5,Unknown,3884
16000001.0,1,Unknown,1957
16000001.0,11 to 25,Unknown,4559
16000001.0,1,Unknown,3810
16000001.0,11 to 25,Unknown,3592
7583019.0,51 to 200,Unknown,4365
16000001.0,2 to 5,Unknown,2934
3403814.0,6 to 10,Unknown,3936
16000001.0,1,Unknown,1670
2570006.0,11 to 25,Unknown,3262
16000001.0,1,Unknown,593
16000001.0,26 to 50,Unknown,4177
16000001.0,6 to 10,Unknown,3640
16000001.0,26 to 50,Unknown,3739
16000001.0,1,Unknown,2303
16000001.0,1001 to 10000,Unknown,1988
16000001.0,201 to 1000,Unknown,873
1386980.0,6 to 10,Unknown,716
16000001.0,2 to 5,Unknown,3460
16000001.0,2 to 5,Unknown,4066
16000001.0,26 to 50,Unknown,1604
16000001.0,2 to 5,Unknown,1806
16000001.0,2 to 5,Unknown,5128
7722140.0,201 to 1000,Unknown,1445
16000001.0,6 to 10,Unknown,2956
2803577.0,6 to 10,Unknown,2787
16000001.0,1,Unknown,1937
3408327.0,51 to 200,Unknown,3098
16000001.0,6 to 10,Unknown,4366
6121061.0,6 to 10,Unknown,1829
16000001.0,2 to 5,Unknown,520
16000001.0,6 to 10,Unknown,3245
16000001.0,1,Unknown,1727
4910.0,51 to 200,Unknown,1660
476222.0,26 to 50,Unknown,1198
16000001.0,6 to 10,Unknown,2752
16000001.0,2 to 5,Unknown,2549
4763347.0,11 to 25,Unknown,2261
16000001.0,26 to 50,Unknown,3229
16000001.0,2 to 5,Unknown,3965
5429155.0,51 to 200,Unknown,2364
1144166.0,26 to 50,Unknown,3210
316345.0,51 to 200,Unknown,2996
2518294.0,2 to 5,Unknown,1446
16000001.0,201 to 1000,Unknown,3335
16000001.0,2 to 5,Unknown,3149
2552076.0,6 to 10,Unknown,1510
16000001.0,2 to 5,Unknown,1150
16000001.0,6 to 10,Unknown,4592
16000001.0,2 to 5,Unknown,3968
16000001.0,1,Unknown,3049
16000001.0,51 to 200,Unknown,1160
16000001.0,6 to 10,Unknown,1794
371217.0,51 to 200,Unknown,1052
6634265.0,26 to 50,Unknown,2685
16000001.0,201 to 1000,Unknown,5056
16000001.0,2 to 5,Unknown,531
3028274.0,1001 to 10000,Unknown,2571
16000001.0,6 to 10,Unknown,1097
3686933.0,2 to 5,Unknown,3279
16000001.0,2 to 5,Unknown,5034
8424463.0,26 to 50,Unknown,1040
16000001.0,26 to 50,Unknown,1696
16000001.0,6 to 10,Unknown,1966
16000001.0,2 to 5,Unknown,3126
16000001.0,26 to 50,Unknown,1659
16000001.0,6 to 10,Unknown,4577
16000001.0,2 to 5,Unknown,2272
16000001.0,2 to 5,Unknown,2155
16000001.0,2 to 5,Unknown,2268
16000001.0,1,Unknown,2038
16000001.0,2 to 5,Unknown,1391
16000001.0,11 to 25,Unknown,4779
16000001.0,6 to 10,Unknown,3319
16000001.0,26 to 50,Unknown,1584
16000001.0,1,Unknown,4113
16000001.0,51 to 200,Unknown,1738
16000001.0,2 to 5,Unknown,5070
16000001.0,6 to 10,Unknown,3534
16000001.0,2 to 5,Unknown,4424
7913657.0,26 to 50,Unknown,2287
16000001.0,26 to 50,Unknown,3456
16000001.0,2 to 5,Unknown,3458
16000001.0,1,Unknown,3525
16000001.0,26 to 50,Unknown,4889
16000001.0,1001 to 10000,Technology - Software,1637
16000001.0,1,Unknown,4182
16000001.0,1,Unknown,918
2315755.0,6 to 10,Unknown,2184
16000001.0,2 to 5,Unknown,3370
16000001.0,1,Unknown,2242
16000001.0,2 to 5,Unknown,402
16000001.0,1,Unknown,4560
16000001.0,2 to 5,Unknown,5181
16000001.0,1,Unknown,2072
16000001.0,11 to 25,Unknown,789
16000001.0,2 to 5,Unknown,4576
6520862.0,11 to 25,Unknown,1682
16000001.0,6 to 10,Unknown,3984
16000001.0,1,Unknown,3938
16000001.0,51 to 200,Unknown,984
8679904.0,2 to 5,Unknown,4942
16000001.0,2 to 5,Unknown,3054
16000001.0,1,Unknown,4354
16000001.0,11 to 25,Unknown,2499
16000001.0,1,Unknown,4579
16000001.0,2 to 5,Unknown,4126
16000001.0,2 to 5,Unknown,1762
1151545.0,"10,001 or more",Unknown,4036
16000001.0,6 to 10,Unknown,2389
16000001.0,2 to 5,Unknown,1433
16000001.0,2 to 5,Unknown,725
16000001.0,2 to 5,Unknown,3602
16000001.0,51 to 200,Unknown,2618
6794576.0,26 to 50,Unknown,4518
16000001.0,6 to 10,Unknown,4663
16000001.0,6 to 10,Unknown,3402
16000001.0,2 to 5,Unknown,3068
16000001.0,2 to 5,Unknown,4286
91399.0,1001 to 10000,Unknown,2257
16000001.0,1,Unknown,602
16000001.0,2 to 5,Unknown,2561
16000001.0,2 to 5,Unknown,2521
2864497.0,51 to 200,Unknown,2123
16000001.0,2 to 5,Unknown,1585
16000001.0,2 to 5,Unknown,1067
16000001.0,11 to 25,Unknown,2194
16000001.0,2 to 5,Unknown,2132
16000001.0,26 to 50,Unknown,4257
2453218.0,2 to 5,Unknown,3722
4120080.0,26 to 50,Unknown,446
16000001.0,2 to 5,Unknown,1970
16000001.0,51 to 200,Unknown,450
4604853.0,2 to 5,Unknown,1280
5417911.0,2 to 5,Unknown,1906
16000001.0,2 to 5,Unknown,4322
16000001.0,2 to 5,Unknown,616
16000001.0,6 to 10,Unknown,3222
16000001.0,2 to 5,Unknown,3462
16000001.0,51 to 200,Unknown,5133
16000001.0,51 to 200,Unknown,1283
16000001.0,6 to 10,Unknown,433
16000001.0,6 to 10,Unknown,536
16000001.0,26 to 50,Unknown,1216
6892319.0,6 to 10,Unknown,4919
16000001.0,6 to 10,Unknown,1658
9781200.0,51 to 200,Unknown,1690
16000001.0,6 to 10,Unknown,846
265293.0,201 to 1000,Unknown,5196
16000001.0,2 to 5,Unknown,227
2127968.0,51 to 200,Unknown,466
1880780.0,11 to 25,Unknown,3962
16000001.0,2 to 5,Unknown,995
16000001.0,1,Unknown,4979
2713.0,1001 to 10000,Unknown,1253
16000001.0,51 to 200,Unknown,2168
16000001.0,6 to 10,Unknown,4430
16000001.0,11 to 25,Unknown,3466
337533.0,51 to 200,Unknown,2883
16000001.0,6 to 10,Unknown,632
16000001.0,2 to 5,Unknown,4760
1603141.0,6 to 10,Unknown,676
16000001.0,51 to 200,Technology - Software,3882
16000001.0,1,Unknown,1763
4818219.0,2 to 5,Unknown,2334
16000001.0,51 to 200,Marketing Services,1874
16000001.0,1,Unknown,684
16000001.0,2 to 5,Unknown,2818
125713.0,2 to 5,Unknown,3826
10180688.0,26 to 50,Unknown,2666
16000001.0,2 to 5,Unknown,436
16000001.0,11 to 25,Unknown,395
16000001.0,51 to 200,Technology - Software,3214
16000001.0,11 to 25,Unknown,1274
8248855.0,2 to 5,Unknown,1287
16000001.0,26 to 50,Unknown,642
16000001.0,2 to 5,Unknown,2254
16000001.0,2 to 5,Unknown,3618
16000001.0,2 to 5,Unknown,3536
16000001.0,2 to 5,Unknown,992
4721066.0,2 to 5,Unknown,3892
16000001.0,51 to 200,Unknown,4070
7745609.0,6 to 10,Unknown,3423
16000001.0,1001 to 10000,Unknown,1807
16000001.0,1,Unknown,4699
16000001.0,2 to 5,Unknown,562
16000001.0,201 to 1000,Unknown,3577
16000001.0,2 to 5,Unknown,4820
16000001.0,2 to 5,Unknown,4387
16000001.0,11 to 25,Unknown,3863
16000001.0,2 to 5,Unknown,1501
16000001.0,6 to 10,Unknown,825
16000001.0,1,Unknown,4824
16000001.0,2 to 5,Unknown,1095
16000001.0,2 to 5,Unknown,4221
16000001.0,1,Unknown,4457
1205306.0,1,Unknown,1514
16000001.0,6 to 10,Unknown,2691
16000001.0,6 to 10,Unknown,2677
3242742.0,201 to 1000,Unknown,1742
16000001.0,2 to 5,Unknown,5047
16000001.0,2 to 5,Unknown,4417
16000001.0,26 to 50,Unknown,1553
16000001.0,1,Unknown,4301
16000001.0,11 to 25,Unknown,3047
16000001.0,1,Unknown,2012
16000001.0,1,Unknown,1347
16000001.0,2 to 5,Unknown,2432
296343.0,2 to 5,Unknown,2414
16000001.0,2 to 5,Unknown,3554
16000001.0,1,Unknown,1324
16000001.0,2 to 5,Unknown,319
4027013.0,6 to 10,Unknown,3489
16000001.0,2 to 5,Unknown,794
488273.0,1,Unknown,2025
3030996.0,26 to 50,Unknown,1789
16000001.0,1,Unknown,1827
16000001.0,51 to 200,Unknown,4648
16000001.0,1,Unknown,3309
16000001.0,11 to 25,Unknown,3944
5429081.0,6 to 10,Unknown,4446
16000001.0,6 to 10,Unknown,3790
16000001.0,2 to 5,Unknown,5154
16000001.0,11 to 25,Unknown,2907
2980752.0,26 to 50,Unknown,1992
16000001.0,6 to 10,Unknown,1215
16000001.0,26 to 50,Unknown,2407
16000001.0,2 to 5,Unknown,3951
16000001.0,2 to 5,Unknown,743
16000001.0,2 to 5,Unknown,1122
16000001.0,2 to 5,Unknown,208
16000001.0,6 to 10,Unknown,1853
4489573.0,11 to 25,Unknown,4916
16000001.0,2 to 5,Unknown,5141
16000001.0,1,Unknown,3497
16000001.0,6 to 10,Unknown,3477
16000001.0,1,Unknown,4068
16000001.0,1,Unknown,4886
16000001.0,26 to 50,Unknown,1858
16000001.0,2 to 5,Unknown,1903
16000001.0,11 to 25,Unknown,1428
16000001.0,1,Unknown,3689
796890.0,2 to 5,Unknown,3322
16000001.0,1,Unknown,2266
16000001.0,2 to 5,Unknown,1759
16000001.0,2 to 5,Unknown,1949
16000001.0,26 to 50,Unknown,915
4610781.0,2 to 5,Unknown,4715
16000001.0,1,Unknown,2887
16000001.0,1,Unknown,3758
16000001.0,11 to 25,Unknown,730
16000001.0,6 to 10,Unknown,831
16000001.0,2 to 5,Unknown,2596
16000001.0,6 to 10,Unknown,3821
16000001.0,1,Unknown,2830
16000001.0,1,Unknown,1616
16000001.0,6 to 10,Unknown,4845
16000001.0,6 to 10,Unknown,3175
16000001.0,1,Unknown,4669
16000001.0,51 to 200,Unknown,4887
16000001.0,2 to 5,Unknown,4667
12581.0,51 to 200,Unknown,3112
16000001.0,2 to 5,Unknown,2524
16000001.0,26 to 50,Unknown,3120
16000001.0,1,Unknown,5009
16000001.0,201 to 1000,Unknown,1348
16000001.0,11 to 25,Unknown,810
16000001.0,6 to 10,Unknown,2383
16000001.0,11 to 25,Unknown,2562
6325215.0,51 to 200,Unknown,4929
16000001.0,6 to 10,Unknown,2074
2362318.0,26 to 50,Unknown,4596
16000001.0,2 to 5,Unknown,2363
10479.0,11 to 25,Unknown,4704
16000001.0,2 to 5,Unknown,3378
16000001.0,1001 to 10000,Unknown,4454
16000001.0,11 to 25,Unknown,2886
7520622.0,11 to 25,Unknown,2879
6146532.0,26 to 50,Unknown,2134
16000001.0,1,Unknown,2863
5714625.0,2 to 5,Unknown,919
16000001.0,1,Unknown,1643
16000001.0,2 to 5,Unknown,4063
16000001.0,26 to 50,Unknown,333
16000001.0,2 to 5,Unknown,3408
16000001.0,1,Unknown,3803
16000001.0,1,Unknown,1620
16000001.0,6 to 10,Unknown,2325
16000001.0,6 to 10,Unknown,2301
16000001.0,2 to 5,Unknown,1236
119345.0,51 to 200,Unknown,4102
9506822.0,2 to 5,Unknown,3834
16000001.0,11 to 25,Unknown,1057
16000001.0,6 to 10,Unknown,3306
16000001.0,11 to 25,Unknown,4741
16000001.0,1,Unknown,597
403398.0,6 to 10,Unknown,4852
1558211.0,2 to 5,Unknown,2984
16000001.0,1,Unknown,2502
16000001.0,1,Unknown,3287
16000001.0,26 to 50,Unknown,4276
3264256.0,1,Unknown,1530
16000001.0,2 to 5,Unknown,2740
3342941.0,11 to 25,Unknown,4431
16000001.0,2 to 5,Unknown,3209
16000001.0,1,Unknown,3801
16000001.0,6 to 10,Unknown,931
8384449.0,6 to 10,Unknown,895
16000001.0,1,Unknown,3099
16000001.0,6 to 10,Unknown,1124
16000001.0,2 to 5,Unknown,1178
16000001.0,2 to 5,Unknown,3332
261463.0,6 to 10,Unknown,1441
16000001.0,1,Unknown,3697
4892152.0,2 to 5,Unknown,4057
2121957.0,2 to 5,Unknown,1268
16000001.0,1,Unknown,913
16000001.0,26 to 50,Unknown,4205
16000001.0,6 to 10,Unknown,1785
16000001.0,6 to 10,Unknown,1920
16000001.0,1,Unknown,2112
16000001.0,6 to 10,Unknown,3095
16000001.0,2 to 5,Unknown,4500
16000001.0,1,Unknown,370
16000001.0,2 to 5,Unknown,1646
16000001.0,2 to 5,Unknown,2362
16000001.0,2 to 5,Unknown,4665
16000001.0,6 to 10,Unknown,393
1170627.0,6 to 10,Unknown,1070
9493029.0,2 to 5,Unknown,2117
16000001.0,26 to 50,Unknown,1054
16000001.0,11 to 25,Unknown,1071
16000001.0,2 to 5,Unknown,3995
16000001.0,26 to 50,Unknown,2667
16000001.0,201 to 1000,Unknown,3203
16000001.0,2 to 5,Unknown,849
16000001.0,2 to 5,Unknown,3273
16000001.0,11 to 25,Unknown,4325
1488312.0,51 to 200,Unknown,1694
1017160.0,26 to 50,Unknown,5055
16000001.0,6 to 10,Unknown,2214
16000001.0,11 to 25,Unknown,3667
72133.0,51 to 200,Unknown,4620
2989327.0,6 to 10,Unknown,442
16000001.0,2 to 5,Unknown,1621
16000001.0,1,Unknown,670
16000001.0,1,Unknown,4706
16000001.0,6 to 10,Unknown,368
1098533.0,6 to 10,Unknown,5168
16000001.0,51 to 200,Unknown,5027
16000001.0,6 to 10,Unknown,708
73730.0,1,Unknown,2808
786439.0,11 to 25,Unknown,594
4582136.0,6 to 10,Unknown,1916
2560903.0,26 to 50,Unknown,1590
16000001.0,6 to 10,Unknown,2318
281490.0,51 to 200,Unknown,521
16000001.0,6 to 10,Unknown,282
16000001.0,6 to 10,Unknown,4077
16000001.0,201 to 1000,Unknown,3773
1375242.0,26 to 50,Unknown,4272
16000001.0,2 to 5,Unknown,1165
16000001.0,6 to 10,Unknown,485
6866711.0,6 to 10,Unknown,4139
4217797.0,2 to 5,Unknown,3528
16000001.0,2 to 5,Unknown,1213
16000001.0,11 to 25,Unknown,2036
16000001.0,2 to 5,Unknown,4005
16000001.0,2 to 5,Unknown,2784
16000001.0,6 to 10,Unknown,1591
16000001.0,1,Unknown,5122
16000001.0,6 to 10,Unknown,1008
16000001.0,2 to 5,Unknown,2310
16000001.0,1001 to 10000,Unknown,3955
16000001.0,2 to 5,Unknown,2009
4795283.0,1001 to 10000,Unknown,4204
16000001.0,2 to 5,Unknown,4743
16000001.0,26 to 50,Unknown,3077
1550708.0,6 to 10,Unknown,3576
16000001.0,6 to 10,Unknown,3302
16000001.0,2 to 5,Unknown,3838
16000001.0,6 to 10,Unknown,2909
16000001.0,2 to 5,Unknown,826
16000001.0,2 to 5,Unknown,2768
16000001.0,11 to 25,Unknown,4595
16000001.0,1,Unknown,3393
3820576.0,6 to 10,Unknown,207
80032.0,26 to 50,Unknown,914
16000001.0,2 to 5,Unknown,2360
16000001.0,1,Unknown,744
16000001.0,2 to 5,Unknown,2930
16000001.0,51 to 200,Unknown,2173
2576482.0,26 to 50,Unknown,3617
16000001.0,6 to 10,Unknown,3928
7419663.0,2 to 5,Unknown,687
16000001.0,2 to 5,Unknown,650
8759677.0,6 to 10,Unknown,2593
16000001.0,2 to 5,Unknown,4661
16000001.0,1,Unknown,3555
16000001.0,6 to 10,Unknown,311
16000001.0,1,Unknown,1778
16000001.0,2 to 5,Unknown,2202
16000001.0,11 to 25,Unknown,3647
7720112.0,6 to 10,Unknown,4256
16000001.0,6 to 10,Unknown,1935
16000001.0,51 to 200,Technology - Software,3832
16000001.0,2 to 5,Unknown,5076
16000001.0,2 to 5,Unknown,4530
16000001.0,1,Unknown,2812
16000001.0,6 to 10,Unknown,4514
1737484.0,11 to 25,Unknown,5155
1290581.0,2 to 5,Unknown,1465
16000001.0,1,Unknown,5117
4208359.0,51 to 200,Unknown,1572
16000001.0,6 to 10,Unknown,893
16000001.0,2 to 5,Unknown,4629
16000001.0,1,Unknown,875
16000001.0,6 to 10,Unknown,4903
16000001.0,1,Unknown,4414
1374778.0,26 to 50,Unknown,1167
471782.0,51 to 200,Unknown,681
16000001.0,2 to 5,Unknown,3548
16000001.0,2 to 5,Unknown,2236
16000001.0,6 to 10,Unknown,3994
16000001.0,6 to 10,Unknown,1810
16000001.0,1,Unknown,4768
442325.0,26 to 50,Unknown,3909
16000001.0,1001 to 10000,Unknown,1002
16000001.0,1001 to 10000,Unknown,1003
16000001.0,6 to 10,Unknown,569
16000001.0,1,Unknown,1895
1618399.0,2 to 5,Unknown,4420
16000001.0,2 to 5,Unknown,3686
16000001.0,11 to 25,Unknown,4851
1879738.0,26 to 50,Unknown,4587
16000001.0,51 to 200,Unknown,2437
